term,count,tf
cooling,2,0.0136986301369863
system,3,0.02054794520547945
checklist,2,0.0136986301369863
tune,1,0.00684931506849315
dirt,2,0.0136986301369863
bugs,1,0.00684931506849315
leaves,1,0.00684931506849315
front,1,0.00684931506849315
radiator,4,0.0273972602739726
brush,1,0.00684931506849315
garden,1,0.00684931506849315
hose,3,0.02054794520547945
inspect,3,0.02054794520547945
cap,1,0.00684931506849315
replace,6,0.0410958904109589
rubber,1,0.00684931506849315
broken,1,0.00684931506849315
dried,1,0.00684931506849315
missing,1,0.00684931506849315
check,3,0.02054794520547945
condition,2,0.0136986301369863
level,1,0.00684931506849315
coolant,2,0.0136986301369863
clean,2,0.0136986301369863
mixture,1,0.00684931506849315
water,1,0.00684931506849315
anti,1,0.00684931506849315
freeze,1,0.00684931506849315
hoses,5,0.03424657534246575
leaks,2,0.0136986301369863
cracks,3,0.02054794520547945
soft,1,0.00684931506849315
tighten,2,0.0136986301369863
clamps,1,0.00684931506849315
look,1,0.00684931506849315
heater,3,0.02054794520547945
running,2,0.0136986301369863
engine,8,0.0547945205479452
firewall,1,0.00684931506849315
core,1,0.00684931506849315
dash,1,0.00684931506849315
cracked,2,0.0136986301369863
start,1,0.00684931506849315
minutes,2,0.0136986301369863
cool,2,0.0136986301369863
belts,2,0.0136986301369863
wear,1,0.00684931506849315
worn,1,0.00684931506849315
adjust,1,0.00684931506849315
loose,2,0.0136986301369863
note,1,0.00684931506849315
engines,1,0.00684931506849315
belt,3,0.02054794520547945
drives,1,0.00684931506849315
accessories,1,0.00684931506849315
excessive,2,0.0136986301369863
thermostat,2,0.0136986301369863
operation,1,0.00684931506849315
ok,1,0.00684931506849315
feel,1,0.00684931506849315
warm,1,0.00684931506849315
surging,1,0.00684931506849315
upper,1,0.00684931506849315
runs,1,0.00684931506849315
hot,2,0.0136986301369863
housing,1,0.00684931506849315
exterior,1,0.00684931506849315
oil,1,0.00684931506849315
hide,1,0.00684931506849315
causing,1,0.00684931506849315
run,1,0.00684931506849315
car,2,0.0136986301369863
care,2,0.0136986301369863
council,1,0.00684931506849315
maintenance,1,0.00684931506849315
tips,1,0.00684931506849315
industry,1,0.00684931506849315
news,1,0.00684931506849315
quiz,1,0.00684931506849315
service,1,0.00684931506849315
department,1,0.00684931506849315
home,1,0.00684931506849315
page,1,0.00684931506849315
copyright,1,0.00684931506849315
automotive,1,0.00684931506849315
information,1,0.00684931506849315
systems,1,0.00684931506849315
site,1,0.00684931506849315
created,1,0.00684931506849315
periscope,1,0.00684931506849315
marketing,1,0.00684931506849315
communications,1,0.00684931506849315
modified,1,0.00684931506849315
january,1,0.00684931506849315
