term,count,tf
instructors,2,0.0011792452830188679
programs,2,0.0011792452830188679
class,1,0.0005896226415094339
schedule,1,0.0005896226415094339
mailing,1,0.0005896226415094339
list,1,0.0005896226415094339
maps,1,0.0005896226415094339
registration,1,0.0005896226415094339
info,1,0.0005896226415094339
search,1,0.0005896226415094339
call,1,0.0005896226415094339
executive,6,0.003537735849056604
chef,11,0.006485849056603774
house,1,0.0005896226415094339
returned,1,0.0005896226415094339
studying,2,0.0011792452830188679
europe,3,0.001768867924528302
culinary,4,0.0023584905660377358
institute,4,0.0023584905660377358
america,3,0.001768867924528302
eager,1,0.0005896226415094339
share,1,0.0005896226415094339
ideas,1,0.0005896226415094339
techniques,4,0.0023584905660377358
mary,2,0.0011792452830188679
ed,8,0.0047169811320754715
teaching,5,0.00294811320754717
experience,16,0.009433962264150943
doe,1,0.0005896226415094339
barozzi,2,0.0011792452830188679
design,6,0.003537735849056604
past,3,0.001768867924528302
president,13,0.0076650943396226415
american,5,0.00294811320754717
society,5,0.00294811320754717
interior,1,0.0005896226415094339
designers,1,0.0005896226415094339
hawai,30,0.01768867924528302
chapter,1,0.0005896226415094339
specialized,1,0.0005896226415094339
residential,2,0.0011792452830188679
commercial,4,0.0023584905660377358
medical,9,0.005306603773584905
interiors,1,0.0005896226415094339
bender,1,0.0005896226415094339
ph,10,0.00589622641509434
conducts,1,0.0005896226415094339
workshops,4,0.0023584905660377358
college,7,0.004127358490566038
pennsylvania,1,0.0005896226415094339
albany,1,0.0005896226415094339
school,18,0.01061320754716981
university,18,0.01061320754716981
california,4,0.0023584905660377358
davis,1,0.0005896226415094339
texas,1,0.0005896226415094339
dallas,2,0.0011792452830188679
penn,1,0.0005896226415094339
betty,3,0.001768867924528302
burdick,1,0.0005896226415094339
professional,11,0.006485849056603774
actress,1,0.0005896226415094339
including,3,0.001768867924528302
chamber,3,0.001768867924528302
theatre,3,0.001768867924528302
boston,1,0.0005896226415094339
cocteau,1,0.0005896226415094339
york,3,0.001768867924528302
city,3,0.001768867924528302
kit,1,0.0005896226415094339
cameron,1,0.0005896226415094339
award,4,0.0023584905660377358
winning,3,0.001768867924528302
artist,8,0.0047169811320754715
taught,11,0.006485849056603774
children,5,0.00294811320754717
adults,1,0.0005896226415094339
nancy,2,0.0011792452830188679
chappie,1,0.0005896226415094339
travel,4,0.0023584905660377358
international,3,0.001768867924528302
