Term,DocId,TfIdf
introduction,215,0.005668257573167803
space,215,0.24733166104675175
technical,215,0.028406980236146937
professionals,215,0.038855112772929336
day,215,0.00382899195039628
short,215,0.01062829373262684
course,215,0.038645267364787295
including,215,0.008153097835746194
activities,215,0.00489653413371205
issues,215,0.021285730197390253
flight,215,0.09923642631065313
current,215,0.015689179606928685
developments,215,0.014374278791502597
future,215,0.029763059795026157
trends,215,0.026569987220590726
march,215,0.005970888081586098
cocoa,215,0.012177067528916494
beach,215,0.008847707730472366
fl,215,0.00986903042092114
learn,215,0.007367136786134534
fundamental,215,0.0077710225545858675
nature,215,0.014381123853124147
universe,215,0.028886863203788683
description,215,0.0036521550267860814
environment,215,0.015462490429753919
basic,215,0.016724863865495727
concepts,215,0.00678647265864881
history,215,0.00977332356379749
program,215,0.010341762515215028
descriptions,215,0.010134422148018941
mission,215,0.027756718058438413
types,215,0.021592470792886845
purposes,215,0.0066424968051476815
assessment,215,0.007187139395751298
planned,215,0.007882991729827262
scientific,215,0.007367136786134534
commercial,215,0.005970888081586098
missions,215,0.018819564334064176
limited,215,0.005716237913144362
applications,215,0.0063149070614494495
goes,215,0.014203490118073469
satellites,215,0.04704891083516044
attend,215,0.009021493300968466
executives,215,0.019257908802525786
managers,215,0.01706487066016888
financial,215,0.004793707951041382
officers,215,0.007367136786134534
administrators,215,0.02153491194480819
policy,215,0.013173199160868006
makers,215,0.017695415460944733
nontechnical,215,0.03133798574357551
aerospace,215,0.02231148967693544
related,215,0.018032981070593708
industries,215,0.017695415460944733
fundamentals,215,0.02784606040070425
planning,215,0.012754210156099764
expand,215,0.009021493300968466
knowledge,215,0.011941776163172196
technologies,215,0.045107466504842327
educators,215,0.012901707509903349
wishing,215,0.013923030200352123
gain,215,0.007882991729827262
insight,215,0.018416326512031247
potential,215,0.005765149968200035
summary,215,0.005484984640466471
engineering,215,0.007367136786134534
background,215,0.0059178568241608255
presentation,215,0.00838845947658331
designed,215,0.005040509987213181
quickly,215,0.008123067749485511
develop,215,0.006080422368587957
attendees,215,0.02784606040070425
receive,215,0.011941776163172196
comprehensive,215,0.006194937164751075
elements,215,0.006137029058391632
limitations,215,0.017695415460944733
definitions,215,0.016504540004701754
survey,215,0.019927490415443044
industry,215,0.01352473580294528
orbits,215,0.0556921208014085
spacecraft,215,0.024354135057832987
political,215,0.002916864325120333
extremely,215,0.00853243533008444
useful,215,0.008123067749485511
understand,215,0.006713456192973114
effective,215,0.005716237913144362
correct,215,0.007367136786134534
decisions,215,0.0066424968051476815
materials,215,0.006194937164751075
extensive,215,0.007367136786134534
set,215,0.0042249254101504674
notes,215,0.005040509987213181
copies,215,0.009021493300968466
handbook,215,0.01115574483846772
tuition,215,0.010134422148018941
registration,215,0.009628954401262893
discounts,215,0.00986903042092114
apply,215,0.007019151046888143
outline,215,0.007663819495596456
theories,215,0.005765149968200035
origin,215,0.007367136786134534
time,215,0.002777320800209028
travel,215,0.007663819495596456
solar,215,0.008847707730472366
system,215,0.003221530850101851
geometry,215,0.011614993092356772
sun,215,0.007663819495596456
structure,215,0.004967493521537482
hazards,215,0.010431104857480864
people,215,0.00325777452126583
human,215,0.004279097211714607
factors,215,0.0052731883754525135
surviving,215,0.009208163256015624
orbit,215,0.00986903042092114
living,215,0.006137029058391632
rockets,215,0.012901707509903349
dawn,215,0.012901707509903349
age,215,0.00531414686631342
apollo,215,0.011614993092356772
skylab,215,0.013923030200352123
international,215,0.0074780439380616815
station,215,0.007187139395751298
shuttle,215,0.01737028437209047
gravity,215,0.011614993092356772
laws,215,0.01088235344863133
newton,215,0.011614993092356772
mass,215,0.003350733102967218
weight,215,0.008123067749485511
zero,215,0.00986903042092114
beating,215,0.012901707509903349
attraction,215,0.011614993092356772
earth,215,0.007275530629532834
rocket,215,0.03129331457244259
propulsion,215,0.009628954401262893
equation,215,0.011614993092356772
balance,215,0.006377105078049882
forces,215,0.0059178568241608255
shape,215,0.009208163256015624
ideal,215,0.008000170610519688
maneuvering,215,0.03133798574357551
planet,215,0.00853243533008444
launch,215,0.07895224336736913
vehicles,215,0.015542045109171737
sites,215,0.007101745059036734
worldwide,215,0.007882991729827262
inventory,215,0.01115574483846772
systems,215,0.004391066386956003
services,215,0.003898643162815701
business,215,0.008468945155734564
artificial,215,0.009409782167032088
satellite,215,0.028229346501096264
profit,215,0.007101745059036734
defense,215,0.005529567958097204
science,215,0.003313137006703551
debris,215,0.013923030200352123
orbiting,215,0.013923030200352123
junk,215,0.013923030200352123
remote,215,0.008123067749485511
suits,215,0.00986903042092114
astronaut,215,0.012901707509903349
equipment,215,0.00678647265864881
manufacturing,215,0.008123067749485511
construction,215,0.0066424968051476815
vehicle,215,0.021826591888598503
technology,215,0.015579650529521918
opportunities,215,0.013878359029219208
