Term,DocId,TfIdf
people,219,0.01390684392411328
meet,219,0.023798462202873856
ncg,219,0.044528479875482835
professional,219,0.012200787373754369
public,219,0.05349920119050173
relations,219,0.06408011824201547
firm,219,0.015158025744288088
sacramento,219,0.021630997810556562
san,219,0.012978105808222687
diego,219,0.0182117033658254
irvine,219,0.08905695975096567
larry,219,0.1438648617263956
tenney,219,0.06688806634515851
partner,219,0.03365105071764972
manager,219,0.017075632969765143
office,219,0.009817962448533873
managing,219,0.021630997810556562
division,219,0.014811044447849534
nelson,219,0.04717344038863565
communications,219,0.020860265886169908
addition,219,0.012631124511784131
role,219,0.008321297503429213
marketing,219,0.01322252717422676
management,219,0.01990475610357761
lead,219,0.014485105620879454
serves,219,0.05201383704106045
senior,219,0.015528955160884603
consultant,219,0.022982150650776488
providing,219,0.011899231101436928
strategic,219,0.01853764219279548
services,219,0.008321297503429213
account,219,0.011521788850505484
comprehensive,219,0.01322252717422676
affairs,219,0.05554847334136245
accounts,219,0.017613716080286557
directed,219,0.03467589136070698
local,219,0.009372329868932976
national,219,0.014466589751597718
programs,219,0.009884750190461604
clients,219,0.032276498335822995
including,219,0.005800680718263868
anheuser,219,0.027537515491567903
busch,219,0.023810917746621963
company,219,0.020607796525758816
unocal,219,0.022982150650776488
walt,219,0.023810917746621963
disney,219,0.02008432000167602
sea,219,0.012978105808222687
world,219,0.006762072794837808
california,219,0.022002181722624758
served,219,0.03580880013122124
acting,219,0.01853764219279548
executive,219,0.013747465182634913
director,219,0.013349035224819202
primary,219,0.014329258648442615
press,219,0.009686825603780331
spokesperson,219,0.029717435427633308
launch,219,0.021064543425299436
grass,219,0.021064543425299436
roots,219,0.01498173637427201
consumer,219,0.013747465182634913
advocacy,219,0.01853764219279548
education,219,0.006799801680099348
organization,219,0.008685053678019614
leave,219,0.017613716080286557
absence,219,0.017075632969765143
assist,219,0.017075632969765143
transition,219,0.017075632969765143
operations,219,0.012305185684814054
senator,219,0.03776924697846806
john,219,0.01180235741593866
calif,219,0.024791141170245376
set,219,0.00901771713886955
field,219,0.012305185684814054
offices,219,0.013887118335340613
hired,219,0.021630997810556562
senate,219,0.013887118335340613
aides,219,0.021630997810556562
media,219,0.0057693316843348726
political,219,0.012451560613685728
activity,219,0.011169115288753802
constituent,219,0.029717435427633308
entire,219,0.01498173637427201
southern,219,0.013747465182634913
region,219,0.013349035224819202
prior,219,0.01347859195373888
joining,219,0.020552123103770803
aide,219,0.024791141170245376
pete,219,0.027537515491567903
wilson,219,0.014177802320664675
congressman,219,0.023810917746621963
wayne,219,0.021630997810556562
grisham,219,0.024791141170245376
honors,219,0.041104246207541606
graduate,219,0.04326199562111313
uci,219,0.07143275323986586
science,219,0.007071588127211345
foundation,219,0.04547407723286425
board,219,0.02595621161644537
trustees,219,0.02599083768268736
leadership,219,0.015927385118700312
training,219,0.012631124511784131
program,219,0.0073578489579576465
currently,219,0.012631124511784131
chairman,219,0.014329258648442615
volunteer,219,0.022982150650776488
center,219,0.009372329868932976
orange,219,0.03930796572729251
county,219,0.027494930365269826
trustee,219,0.027537515491567903
received,219,0.01180235741593866
top,219,0.01134256078455069
society,219,0.009311579571868815
america,219,0.010451204575718732
chapter,219,0.015158025744288088
excellence,219,0.022264239937741417
programming,219,0.0182117033658254
special,219,0.009952378051788807
events,219,0.011169115288753802
corporate,219,0.014485105620879454
institutional,219,0.019653982863646256
advertising,219,0.01733794568035349
send,219,0.006914603424564772
mail,219,0.010526399425045293
nelsongroup,219,0.022264239937741417
gazettehow,219,0.023810917746621963
contact,219,0.009817962448533873
agency,219,0.011899231101436928
specialties,219,0.023810917746621963
studies,219,0.00695342196205664
campaigns,219,0.015927385118700312
awards,219,0.017613716080286557
feedback,219,0.01853764219279548
