Term,DocId,TfIdf
shared,220,0.06270976571677506
vision,220,0.0561984290982438
line,220,0.01940926234995859
december,220,0.5234433402693758
full,220,0.021060715130720543
moon,220,0.1125709424490468
dec,220,0.06597174385124263
cancer,220,0.03789012580065888
times,220,0.13236773075149802
month,220,0.0280992145491219
poor,220,0.026285151358358728
major,220,0.03401673265138095
decisions,220,0.028978804743336587
purchases,220,0.14600540772104453
wear,220,0.0455071277848341
disastrous,220,0.05067200283149054
hold,220,0.030622010611149376
meetings,220,0.03722392116531344
void,220,0.053124129769009334
course,220,0.0280992145491219
floating,220,0.04697450572576292
balloons,220,0.06074113175318455
helium,220,0.0562854712245234
cant,220,0.04697450572576292
trust,220,0.03789012580065888
decision,220,0.021989917196963003
skills,220,0.032985871925621316
grounded,220,0.06074113175318455
initiate,220,0.053124129769009334
tends,220,0.053124129769009334
fulfill,220,0.04866846924034818
purpose,220,0.023183695669521186
keep,220,0.029288374819893687
eye,220,0.03490184321292655
listed,220,0.04105146725617296
column,220,0.0455071277848341
dont,220,0.1205156311858748
plans,220,0.021671372835718468
expect,220,0.04697450572576292
shortages,220,0.053124129769009334
delays,220,0.05067200283149054
ups,220,0.03659580672751181
pacific,220,0.033902153342533964
standard,220,0.025590877714166075
savings,220,0.032985871925621316
time,220,0.012116443491021804
midnight,220,0.2124965190760373
day,220,0.016704503344036517
top,220,0.023183695669521186
pageall,220,0.0562854712245234
pages,220,0.015039119848133213
attached,220,0.03722392116531344
copyright,220,0.010640843319264941
rights,220,0.012315645519511436
reserved,220,0.014372915212787775
