Term,DocId,TfIdf
shared,58,0.03855803162315223
vision,58,0.03455443951310937
line,58,0.011934073471933995
library,58,0.01820425436137553
august,58,0.02516473532246322
world,58,0.00424914033729673
difference,58,0.009880923324646657
lionel,58,0.018673793883580387
wilson,58,0.008909024431228478
money,58,0.0136209293966809
talks,58,0.010140926841998441
mutual,58,0.01089479019103293
funds,58,0.008909024431228478
canada,58,0.018008392625745447
invest,58,0.01399036698790508
socially,58,0.015578217086708241
responsible,58,0.008308750183804652
criteria,58,0.012099773109744869
compared,58,0.015598426788321575
decade,58,0.009880923324646657
ago,58,0.010278838985647952
eugene,58,0.014441486557582518
author,58,0.008909024431228478
canadian,58,0.021459917110650786
ethical,58,0.0312678644003776
guide,58,0.010422621466792532
toronto,58,0.01399036698790508
based,58,0.009407273194577286
social,58,0.004841548740938153
investment,58,0.01693931150942859
organization,58,0.0054574999463231355
profit,58,0.00952497563661346
investors,58,0.024700275761068938
business,58,0.0037862288590389892
leaders,58,0.0077992133941607875
people,58,0.008738760033395505
invested,58,0.015578217086708241
total,58,0.007356550345490503
guidelines,58,0.010140926841998441
sio,58,0.018673793883580387
publishes,58,0.01399036698790508
quarterly,58,0.015578217086708241
newsletter,58,0.012620552433485605
help,58,0.013229123601746108
track,58,0.011648653540067428
performance,58,0.008080908018954879
companies,58,0.0077992133941607875
various,58,0.0048698198546899
measures,58,0.009306940092229774
including,58,0.0036450223432333774
workforce,58,0.014441486557582518
diversity,58,0.0129145097881803
environment,58,0.00691284763582467
international,58,0.0050148368976528504
heavenly,58,0.016332080435742732
weight,58,0.0326843705730988
loss,58,0.01763292065848321
dietary,58,0.016332080435742732
advice,58,0.011443840628525416
lessons,58,0.028882973115165037
meetings,58,0.011443840628525416
houston,58,0.013592451326903784
baptist,58,0.015578217086708241
church,58,0.008553076743195281
churches,58,0.02992453176264652
abroad,58,0.010422621466792532
programs,58,0.006211363295357627
mainstream,58,0.012620552433485605
christian,58,0.009102127180687765
leader,58,0.008008251920235408
terry,58,0.016332080435742732
miller,58,0.02792082027668932
ve,58,0.010729958555325393
requests,58,0.012099773109744869
materials,58,0.008308750183804652
jehovah,58,0.01730397932916091
witnesses,58,0.011866689084451112
jewish,58,0.01125073787906613
participants,58,0.0129145097881803
pay,58,0.0077992133941607875
weeks,58,0.009758059661907214
sessions,58,0.014441486557582518
receive,58,0.008008251920235408
loose,58,0.016332080435742732
leaf,58,0.01730397932916091
notebook,58,0.015578217086708241
recipes,58,0.01730397932916091
tips,58,0.0129145097881803
read,58,0.009202981785923173
food,58,0.0077323126262682906
diary,58,0.018673793883580387
record,58,0.00838824510748774
