term,count,tf
maxus,4,0.02857142857142857
ecuador,4,0.02857142857142857
sp,1,0.007142857142857143
ypf,3,0.02142857142857143
es,1,0.007142857142857143
el,5,0.03571428571428571
operador,1,0.007142857142857143
posee,1,0.007142857142857143
una,1,0.007142857142857143
participación,1,0.007142857142857143
del,7,0.05
en,5,0.03571428571428571
proyecto,2,0.014285714285714285
bloque,2,0.014285714285714285
de,16,0.11428571428571428
extensión,1,0.007142857142857143
la,8,0.05714285714285714
región,2,0.014285714285714285
donde,1,0.007142857142857143
hay,1,0.007142857142857143
yacimientos,3,0.02142857142857143
producción,5,0.03571428571428571
se,3,0.02142857142857143
inició,1,0.007142857142857143
después,1,0.007142857142857143
terminar,1,0.007142857142857143
las,1,0.007142857142857143
obras,1,0.007142857142857143
infraestructura,1,0.007142857142857143
instalaciones,1,0.007142857142857143
procesamiento,1,0.007142857142857143
un,2,0.014285714285714285
que,2,0.014285714285714285
al,1,0.007142857142857143
con,2,0.014285714285714285
sistema,1,0.007142857142857143
oleoducto,2,0.014285714285714285
ecuatoriano,1,0.007142857142857143
petróleo,1,0.007142857142857143
bruta,1,0.007142857142857143
promedió,1,0.007142857142857143
bpd,2,0.014285714285714285
proveniente,1,0.007142857142857143
cuatro,1,0.007142857142857143
año,1,0.007142857142857143
anterior,1,0.007142857142857143
había,1,0.007142857142857143
sido,1,0.007142857142857143
ahora,1,0.007142857142857143
está,1,0.007142857142857143
por,2,0.014285714285714285
capacidad,2,0.014285714285714285
transporte,1,0.007142857142857143
iniciaron,1,0.007142857142857143
negociaciones,1,0.007142857142857143
para,3,0.02142857142857143
incrementar,1,0.007142857142857143
dicha,1,0.007142857142857143
simultáneamente,1,0.007142857142857143
tres,1,0.007142857142857143
nuevos,1,0.007142857142857143
gobierno,1,0.007142857142857143
posibles,1,0.007142857142857143
mejorar,1,0.007142857142857143
economía,1,0.007142857142857143
también,1,0.007142857142857143
consorcio,1,0.007142857142857143
internacional,1,0.007142857142857143
adquirió,1,0.007142857142857143
los,1,0.007142857142857143
derechos,1,0.007142857142857143
concesión,1,0.007142857142857143
años,1,0.007142857142857143
desarrollar,1,0.007142857142857143
bloques,1,0.007142857142857143
hidrocarburos,1,0.007142857142857143
