term,count,tf
industrialización,1,0.002506265664160401
transporte,2,0.005012531328320802
se,8,0.020050125313283207
esta,1,0.002506265664160401
capital,1,0.002506265664160401
en,24,0.06015037593984962
la,23,0.05764411027568922
refineria,1,0.002506265664160401
lujan,1,0.002506265664160401
de,56,0.14035087719298245
cuyo,2,0.005012531328320802
mendoza,2,0.005012531328320802
para,6,0.015037593984962405
producir,2,0.005012531328320802
productos,2,0.005012531328320802
mayor,1,0.002506265664160401
calidad,6,0.015037593984962405
ypf,6,0.015037593984962405
lanzó,1,0.002506265664160401
un,5,0.012531328320802004
programa,2,0.005012531328320802
largo,1,0.002506265664160401
plazo,1,0.002506265664160401
aumentar,1,0.002506265664160401
rentabilidad,1,0.002506265664160401
mediante,1,0.002506265664160401
una,4,0.010025062656641603
mejora,2,0.005012531328320802
sus,2,0.005012531328320802
refinados,1,0.002506265664160401
disminución,1,0.002506265664160401
los,12,0.03007518796992481
costos,5,0.012531328320802004
operativos,1,0.002506265664160401
el,10,0.02506265664160401
fortalecimiento,1,0.002506265664160401
programas,1,0.002506265664160401
ambientales,1,0.002506265664160401
empresa,3,0.007518796992481203
beneficios,1,0.002506265664160401
resultantes,1,0.002506265664160401
estas,1,0.002506265664160401
medidas,1,0.002506265664160401
contribuyeron,1,0.002506265664160401
las,12,0.03007518796992481
significativas,1,0.002506265664160401
mejoras,1,0.002506265664160401
operativas,1,0.002506265664160401
actividades,1,0.002506265664160401
por,5,0.012531328320802004
durante,1,0.002506265664160401
este,1,0.002506265664160401
año,2,0.005012531328320802
ejercer,1,0.002506265664160401
impacto,2,0.005012531328320802
años,2,0.005012531328320802
disminuyó,1,0.002506265664160401
significativamente,2,0.005012531328320802
procesamiento,2,0.005012531328320802
refinería,4,0.010025062656641603
plata,3,0.007518796992481203
mejoró,2,0.005012531328320802
naftas,5,0.012531328320802004
puso,1,0.002506265664160401
refinado,1,0.002506265664160401
complejo,1,0.002506265664160401
sistema,1,0.002506265664160401
control,2,0.005012531328320802
pérdidas,1,0.002506265664160401
incluyendo,1,0.002506265664160401
tecnología,1,0.002506265664160401
balance,1,0.002506265664160401
tanto,1,0.002506265664160401
refinerías,1,0.002506265664160401
como,1,0.002506265664160401
plantas,2,0.005012531328320802
petroquímicas,1,0.002506265664160401
tarifas,1,0.002506265664160401
poliductos,1,0.002506265664160401
volúmenes,1,0.002506265664160401
producidos,1,0.002506265664160401
terceros,1,0.002506265664160401
según,1,0.002506265664160401
términos,2,0.005012531328320802
contratos,1,0.002506265664160401
nuevos,1,0.002506265664160401
completó,1,0.002506265664160401
importantes,1,0.002506265664160401
proyectos,1,0.002506265664160401
relacionados,1,0.002506265664160401
con,7,0.017543859649122806
ambiental,1,0.002506265664160401
instalaciones,1,0.002506265664160401
más,1,0.002506265664160401
venden,1,0.002506265664160401
sin,2,0.005012531328320802
plomo,2,0.005012531328320802
convenio,1,0.002506265664160401
asistencia,1,0.002506265664160401
técnica,1,0.002506265664160401
chevron,1,0.002506265664160401
corporation,1,0.002506265664160401
suscripto,1,0.002506265664160401
que,3,0.007518796992481203
tiene,1,0.002506265664160401
tres,1,0.002506265664160401
vigencia,1,0.002506265664160401
contribuyó,1,0.002506265664160401
reducir,1,0.002506265664160401
sistemas,1,0.002506265664160401
instalaron,1,0.002506265664160401
redujeron,1,0.002506265664160401
mermas,1,0.002506265664160401
crudo,1,0.002506265664160401
consumo,1,0.002506265664160401
energía,1,0.002506265664160401
generales,1,0.002506265664160401
disminuyeron,1,0.002506265664160401
millones,1,0.002506265664160401
comparación,1,0.002506265664160401
esperan,1,0.002506265664160401
nuevas,2,0.005012531328320802
reducciones,1,0.002506265664160401
factor,1,0.002506265664160401
clave,1,0.002506265664160401
contribuirá,1,0.002506265664160401
mejorar,1,0.002506265664160401
será,1,0.002506265664160401
terminación,2,0.005012531328320802
dos,2,0.005012531328320802
unidades,1,0.002506265664160401
primer,1,0.002506265664160401
semestre,1,0.002506265664160401
del,2,0.005012531328320802
funcionamiento,1,0.002506265664160401
unidad,3,0.007518796992481203
isomerización,2,0.005012531328320802
también,1,0.002506265664160401
fines,2,0.005012531328320802
funcionar,2,0.005012531328320802
tame,1,0.002506265664160401
febrero,1,0.002506265664160401
comenzó,1,0.002506265664160401
planta,1,0.002506265664160401
mtbe,1,0.002506265664160401
luján,1,0.002506265664160401
ella,1,0.002506265664160401
incrementar,1,0.002506265664160401
producción,2,0.005012531328320802
nafta,1,0.002506265664160401
octanaje,2,0.005012531328320802
ésta,1,0.002506265664160401
está,1,0.002506265664160401
otras,1,0.002506265664160401
otra,1,0.002506265664160401
cuando,1,0.002506265664160401
complete,1,0.002506265664160401
estará,1,0.002506265664160401
condiciones,1,0.002506265664160401
cumplir,1,0.002506265664160401
estándares,1,0.002506265664160401
internacionales,1,0.002506265664160401
niveles,1,0.002506265664160401
hidrocarburos,1,0.002506265664160401
aromáticos,1,0.002506265664160401
lo,1,0.002506265664160401
cual,1,0.002506265664160401
podrá,1,0.002506265664160401
satisfacer,1,0.002506265664160401
normas,1,0.002506265664160401
mantenimiento,1,0.002506265664160401
estados,1,0.002506265664160401
unidos,1,0.002506265664160401
además,1,0.002506265664160401
gas,1,0.002506265664160401
oil,1,0.002506265664160401
producido,1,0.002506265664160401
especificaciones,1,0.002506265664160401
todos,1,0.002506265664160401
mercados,1,0.002506265664160401
américa,1,0.002506265664160401
latina,1,0.002506265664160401
