term,count,tf
notas,3,0.001784651992861392
los,41,0.024390243902439025
estados,8,0.004759071980963712
contables,6,0.003569303985722784
por,27,0.016061867935752528
ejercicios,2,0.001189767995240928
finalizados,2,0.001189767995240928
el,38,0.022605591909577633
de,180,0.10707911957168352
diciembre,24,0.014277215942891136
continuación,2,0.001189767995240928
página,2,0.001189767995240928
anterior,4,0.002379535990481856
activos,3,0.001784651992861392
al,27,0.016061867935752528
en,62,0.036882807852468766
garantía,3,0.001784651992861392
del,27,0.016061867935752528
cumplimiento,4,0.002379535990481856
contratos,2,0.001189767995240928
la,77,0.04580606781677573
sociedad,33,0.019631171921475312
entregó,1,0.000594883997620464
documentos,1,0.000594883997620464
millones,4,0.002379535990481856
adicionalmente,4,0.002379535990481856
ypf,21,0.012492563950029744
se,19,0.011302795954788817
constituyó,1,0.000594883997620464
como,7,0.004164187983343248
gas,14,0.008328375966686495
préstamos,5,0.00297441998810232
otorgados,3,0.001784651992861392
esta,4,0.002379535990481856
última,1,0.000594883997620464
asimismo,1,0.000594883997620464
ha,10,0.00594883997620464
asumido,2,0.001189767995240928
favor,1,0.000594883997620464
acreedores,4,0.002379535990481856
petroken,5,0.00297441998810232
petroquímica,8,0.004759071980963712
ensenada,3,0.001784651992861392
que,19,0.011302795954788817
ascendían,2,0.001189767995240928
consecuencia,1,0.000594883997620464
haber,1,0.000594883997620464
adquirido,1,0.000594883997620464
junio,1,0.000594883997620464
paquete,1,0.000594883997620464
accionario,2,0.001189767995240928
mencionada,2,0.001189767995240928
las,32,0.01903628792385485
acciones,17,0.010113027959547887
posee,2,0.001189767995240928
pueden,1,0.000594883997620464
ser,4,0.002379535990481856
vendidas,2,0.001189767995240928
sin,2,0.001189767995240928
previa,2,0.001189767995240928
autorización,1,0.000594883997620464
corporación,1,0.000594883997620464
financiera,7,0.004164187983343248
internacional,1,0.000594883997620464
hasta,4,0.002379535990481856
cancelación,1,0.000594883997620464
total,8,0.004759071980963712
entidad,1,0.000594883997620464
oleoducto,6,0.003569303985722784
trasandino,6,0.003569303985722784
argentina,9,0.005353955978584176
chile,3,0.001784651992861392
pipeline,1,0.000594883997620464
holding,1,0.000594883997620464
company,2,0.001189767995240928
international,1,0.000594883997620464
bank,1,0.000594883997620464
america,1,0.000594883997620464
dos,1,0.000594883997620464
sociedades,16,0.009518143961927425
mencionadas,1,0.000594883997620464
primer,1,0.000594883997620464
lugar,1,0.000594883997620464
también,2,0.001189767995240928
cedió,1,0.000594883997620464
uno,2,0.001189767995240928
mencionados,1,0.000594883997620464
anteriormente,1,0.000594883997620464
concesión,1,0.000594883997620464
transporte,1,0.000594883997620464
para,9,0.005353955978584176
explotar,1,0.000594883997620464
dentro,1,0.000594883997620464
límites,1,0.000594883997620464
república,1,0.000594883997620464
relación,3,0.001784651992861392
con,23,0.013682331945270671
adquisición,2,0.001189767995240928
ordinarias,2,0.001189767995240928
maxus,3,0.001784651992861392
bahía,3,0.001784651992861392
blanca,3,0.001784651992861392
indupa,1,0.000594883997620464
ciertos,2,0.001189767995240928
compromisos,2,0.001189767995240928
cuales,1,0.000594883997620464
detallan,1,0.000594883997620464
respectivamente,2,0.001189767995240928
medio,3,0.001784651992861392
ambiente,2,0.001189767995240928
dirección,4,0.002379535990481856
estima,2,0.001189767995240928
operaciones,7,0.004164187983343248
forma,2,0.001189767995240928
sustancial,1,0.000594883997620464
leyes,3,0.001784651992861392
regulaciones,2,0.001189767995240928
protección,1,0.000594883997620464
