term,count,tf
maxus,11,0.01639344262295082
indonesia,4,0.005961251862891207
sp,1,0.0014903129657228018
en,35,0.05216095380029806
widuri,2,0.0029806259314456036
la,29,0.043219076005961254
de,106,0.15797317436661698
produccion,2,0.0029806259314456036
recibe,2,0.0029806259314456036
el,20,0.029806259314456036
crudo,5,0.007451564828614009
desde,4,0.005961251862891207
los,11,0.01639344262295082
pozos,6,0.00894187779433681
lo,2,0.0029806259314456036
las,5,0.007451564828614009
instalaciones,2,0.0029806259314456036
procesamiento,1,0.0014903129657228018
al,7,0.010432190760059613
donde,2,0.0029806259314456036
se,17,0.02533532041728763
agua,1,0.0014903129657228018
otras,1,0.0014903129657228018
ypf,10,0.014903129657228018
tiene,4,0.005961251862891207
participación,2,0.0029806259314456036
dos,3,0.004470938897168405
importantes,1,0.0014903129657228018
contratos,3,0.004470938897168405
producción,13,0.019374068554396422
para,7,0.010432190760059613
yacimientos,6,0.00894187779433681
mar,1,0.0014903129657228018
java,4,0.005961251862891207
firmaron,1,0.0014903129657228018
con,6,0.00894187779433681
petrolera,3,0.004470938897168405
estatal,2,0.0029806259314456036
es,4,0.005961251862891207
productora,2,0.0029806259314456036
petróleo,9,0.013412816691505217
del,6,0.00894187779433681
principal,1,0.0014903129657228018
que,10,0.014903129657228018
offshore,2,0.0029806259314456036
neta,1,0.0014903129657228018
promedió,2,0.0029806259314456036
barriles,8,0.011922503725782414
día,3,0.004470938897168405
condensados,1,0.0014903129657228018
millones,12,0.01788375558867362
pies,4,0.005961251862891207
cúbicos,4,0.005961251862891207
gas,9,0.013412816691505217
natural,7,0.010432190760059613
estas,2,0.0029806259314456036
aproximadamente,2,0.0029806259314456036
internacional,1,0.0014903129657228018
reservas,7,0.010432190760059613
internacionales,1,0.0014903129657228018
finalizar,1,0.0014903129657228018
ejercicio,2,0.0029806259314456036
base,2,0.0029806259314456036
operativa,1,0.0014903129657228018
operaciones,2,0.0029806259314456036
exploracion,1,0.0014903129657228018
sumatra,6,0.00894187779433681
este,5,0.007451564828614009
complejo,1,0.0014903129657228018
incluye,1,0.0014903129657228018
personas,1,0.0014903129657228018
propia,1,0.0014903129657228018
reparaciones,1,0.0014903129657228018
almacenamiento,1,0.0014903129657228018
equipos,1,0.0014903129657228018
operadora,2,0.0029806259314456036
un,10,0.014903129657228018
contrato,4,0.005961251862891207
región,2,0.0029806259314456036
sudoriental,5,0.007451564828614009
yacimiento,1,0.0014903129657228018
superficie,1,0.0014903129657228018
primer,1,0.0014903129657228018
descubrimiento,1,0.0014903129657228018
bloque,9,0.013412816691505217
una,2,0.0029806259314456036
acumulada,1,0.0014903129657228018
fines,2,0.0029806259314456036
comprobadas,2,0.0029806259314456036
remanentes,1,0.0014903129657228018
tienen,1,0.0014903129657228018
esas,1,0.0014903129657228018
bruta,3,0.004470938897168405
fue,2,0.0029806259314456036
menos,1,0.0014903129657228018
bpd,3,0.004470938897168405
producidos,2,0.0029806259314456036
declinación,2,0.0029806259314456036
debió,1,0.0014903129657228018
gran,1,0.0014903129657228018
parte,2,0.0029806259314456036
parcialmente,1,0.0014903129657228018
activo,1,0.0014903129657228018
programa,4,0.005961251862891207
perforación,3,0.004470938897168405
relleno,1,0.0014903129657228018
permitió,2,0.0029806259314456036
extraer,1,0.0014903129657228018
sur,1,0.0014903129657228018
volumen,3,0.004470938897168405
anual,1,0.0014903129657228018
más,4,0.005961251862891207
grande,1,0.0014903129657228018
incorporó,1,0.0014903129657228018
equivalente,1,0.0014903129657228018
año,1,0.0014903129657228018
fundamentalmente,1,0.0014903129657228018
agresivo,1,0.0014903129657228018
terminar,1,0.0014903129657228018
éxito,1,0.0014903129657228018
desarrollo,3,0.004470938897168405
también,2,0.0029806259314456036
perforaron,2,0.0029806259314456036
exploratorios,1,0.0014903129657228018
ellos,1,0.0014903129657228018
inició,2,0.0029806259314456036
estudios,2,0.0029806259314456036
destinados,1,0.0014903129657228018
incrementar,1,0.0014903129657228018
mediante,1,0.0014903129657228018
uso,1,0.0014903129657228018
sistemas,1,0.0014903129657228018
bombeo,1,0.0014903129657228018
generación,2,0.0029806259314456036
energía,2,0.0029806259314456036
eléctrica,2,0.0029806259314456036
surgencia,1,0.0014903129657228018
fluidos,1,0.0014903129657228018
empresa,1,0.0014903129657228018
está,1,0.0014903129657228018
evaluando,1,0.0014903129657228018
diversas,1,0.0014903129657228018
explotar,1,0.0014903129657228018
reservorios,1,0.0014903129657228018
hidrocarburos,1,0.0014903129657228018
programas,1,0.0014903129657228018
aunque,1,0.0014903129657228018
todavía,1,0.0014903129657228018
completaron,1,0.0014903129657228018
estos,1,0.0014903129657228018
considera,1,0.0014903129657228018
existen,1,0.0014903129657228018
oportunidades,1,0.0014903129657228018
intensificar,1,0.0014903129657228018
además,2,0.0029806259314456036
sus,1,0.0014903129657228018
determinó,1,0.0014903129657228018
existencia,1,0.0014903129657228018
ascienden,1,0.0014903129657228018
mil,1,0.0014903129657228018
noroccidental,3,0.004470938897168405
arco,1,0.0014903129657228018
atlantic,1,0.0014903129657228018
richfield,1,0.0014903129657228018
área,1,0.0014903129657228018
igual,1,0.0014903129657228018
productor,1,0.0014903129657228018
acumulados,1,0.0014903129657228018
cuando,1,0.0014903129657228018
descubrió,1,0.0014903129657228018
sumaban,1,0.0014903129657228018
plataformas,2,0.0029806259314456036
productores,1,0.0014903129657228018
contra,1,0.0014903129657228018
reducción,1,0.0014903129657228018
refleja,1,0.0014903129657228018
por,6,0.00894187779433681
esto,1,0.0014903129657228018
instalaron,1,0.0014903129657228018
nuevas,1,0.0014903129657228018
bm,1,0.0014903129657228018
kna,1,0.0014903129657228018
nuevos,1,0.0014903129657228018
considerable,1,0.0014903129657228018
recursos,1,0.0014903129657228018
abastece,1,0.0014903129657228018
mercado,1,0.0014903129657228018
significativo,1,0.0014903129657228018
combustión,1,0.0014903129657228018
fecha,1,0.0014903129657228018
ya,1,0.0014903129657228018
primera,1,0.0014903129657228018
comenzó,1,0.0014903129657228018
pasó,1,0.0014903129657228018
mmcfd,3,0.004470938897168405
mayor,1,0.0014903129657228018
virtud,1,0.0014903129657228018
años,1,0.0014903129657228018
duración,1,0.0014903129657228018
establece,1,0.0014903129657228018
entrega,1,0.0014903129657228018
mínimo,1,0.0014903129657228018
millón,1,0.0014903129657228018
btu,1,0.0014903129657228018
ahora,1,0.0014903129657228018
vender,1,0.0014903129657228018
volúmenes,1,0.0014903129657228018
adicionales,1,0.0014903129657228018
corto,1,0.0014903129657228018
largo,1,0.0014903129657228018
plazo,1,0.0014903129657228018
