term,count,tf
sir,4,0.13333333333333333
radar,3,0.1
images,2,0.06666666666666667
sar,1,0.03333333333333333
flew,1,0.03333333333333333
space,1,0.03333333333333333
shuttle,1,0.03333333333333333
acquired,1,0.03333333333333333
data,1,0.03333333333333333
sites,1,0.03333333333333333
world,1,0.03333333333333333
sample,1,0.03333333333333333
image,1,0.03333333333333333
death,1,0.03333333333333333
valley,1,0.03333333333333333
imaging,1,0.03333333333333333
home,1,0.03333333333333333
page,1,0.03333333333333333
updated,1,0.03333333333333333
bruce,1,0.03333333333333333
chapman,1,0.03333333333333333
jpl,1,0.03333333333333333
nasa,1,0.03333333333333333
gov,1,0.03333333333333333
