term,count,tf
criminal,46,0.019254918375889492
law,26,0.010883214734198409
felonies,14,0.0058601925491837585
white,24,0.010046044370029301
collar,23,0.009627459187944746
crime,73,0.030556718292172456
leading,1,0.0004185851820845542
illinois,26,0.010883214734198409
attorneys,1,0.0004185851820845542
codes,4,0.0016743407283382169
attempt,4,0.0016743407283382169
conspiracy,7,0.0029300962745918793
aiding,4,0.0016743407283382169
abetting,4,0.0016743407283382169
offenses,7,0.0029300962745918793
crimes,39,0.016324822101297615
causing,8,0.0033486814566764337
harm,13,0.0054416073670992045
persons,6,0.0025115110925073253
homicide,8,0.0033486814566764337
suicide,6,0.0025115110925073253
assault,14,0.0058601925491837585
battery,14,0.0058601925491837585
rape,6,0.0025115110925073253
kidnapping,10,0.004185851820845542
intimidation,4,0.0016743407283382169
stalking,8,0.0033486814566764337
hate,4,0.0016743407283382169
federal,20,0.008371703641691083
drug,8,0.0033486814566764337
gun,6,0.0025115110925073253
laws,18,0.007534533277521975
property,19,0.00795311845960653
bribery,8,0.0033486814566764337
computer,26,0.010883214734198409
embezzlement,5,0.002092925910422771
false,11,0.0046044370029300966
statements,7,0.0029300962745918793
fraud,40,0.016743407283382167
obstruction,6,0.0025115110925073253
justice,9,0.0037672666387609877
perjury,5,0.002092925910422771
racketeer,3,0.0012557555462536626
influenced,3,0.0012557555462536626
corrupt,3,0.0012557555462536626
organizations,4,0.0016743407283382169
act,10,0.004185851820845542
securities,16,0.006697362913352867
insider,6,0.0025115110925073253
trading,6,0.0025115110925073253
tax,6,0.0025115110925073253
defenses,3,0.0012557555462536626
punishment,3,0.0012557555462536626
victims,11,0.0046044370029300966
rights,9,0.0037672666387609877
resources,2,0.0008371703641691084
chapter,6,0.0025115110925073253
outlines,1,0.0004185851820845542
system,3,0.0012557555462536626
operates,1,0.0004185851820845542
describes,1,0.0004185851820845542
serious,2,0.0008371703641691084
violations,2,0.0008371703641691084
includes,4,0.0016743407283382169
information,11,0.0046044370029300966
accused,12,0.0050230221850146506
domestic,2,0.0008371703641691084
abuse,4,0.0016743407283382169
protective,1,0.0004185851820845542
covered,5,0.002092925910422771
family,3,0.0012557555462536626
procedure,1,0.0004185851820845542
process,4,0.0016743407283382169
civil,4,0.0016743407283382169
private,1,0.0004185851820845542
causes,2,0.0008371703641691084
action,7,0.0029300962745918793
result,1,0.0004185851820845542
conduct,6,0.0025115110925073253
