term,count,tf
people,2,0.008620689655172414
meet,2,0.008620689655172414
ncg,2,0.008620689655172414
professional,1,0.004310344827586207
public,5,0.021551724137931036
relations,5,0.021551724137931036
firm,2,0.008620689655172414
sacramento,1,0.004310344827586207
san,1,0.004310344827586207
diego,1,0.004310344827586207
irvine,4,0.017241379310344827
gary,9,0.03879310344827586
goldhammer,2,0.008620689655172414
counselor,2,0.008620689655172414
serves,1,0.004310344827586207
writer,1,0.004310344827586207
account,1,0.004310344827586207
manager,1,0.004310344827586207
wide,2,0.008620689655172414
variety,1,0.004310344827586207
agency,5,0.021551724137931036
clients,4,0.017241379310344827
manages,1,0.004310344827586207
strategic,2,0.008620689655172414
communications,2,0.008620689655172414
programs,4,0.017241379310344827
unocal,2,0.008620689655172414
helping,1,0.004310344827586207
position,1,0.004310344827586207
company,1,0.004310344827586207
innovator,1,0.004310344827586207
retail,1,0.004310344827586207
service,1,0.004310344827586207
station,1,0.004310344827586207
marketing,2,0.008620689655172414
responsible,1,0.004310344827586207
corporate,1,0.004310344827586207
citizen,1,0.004310344827586207
handles,1,0.004310344827586207
media,5,0.021551724137931036
route,2,0.008620689655172414
orange,7,0.03017241379310345
county,7,0.03017241379310345
transportation,1,0.004310344827586207
authority,1,0.004310344827586207
community,1,0.004310344827586207
internet,1,0.004310344827586207
health,3,0.01293103448275862
foundation,2,0.008620689655172414
managed,1,0.004310344827586207
information,1,0.004310344827586207
district,1,0.004310344827586207
attorney,1,0.004310344827586207
office,1,0.004310344827586207
federal,1,0.004310344827586207
emergency,1,0.004310344827586207
management,1,0.004310344827586207
funded,1,0.004310344827586207
mental,1,0.004310344827586207
counseling,1,0.004310344827586207
services,1,0.004310344827586207
beach,1,0.004310344827586207
fire,1,0.004310344827586207
survivors,1,0.004310344827586207
behalf,1,0.004310344827586207
led,1,0.004310344827586207
coverage,1,0.004310344827586207
cnn,1,0.004310344827586207
nbc,1,0.004310344827586207
news,2,0.008620689655172414
tom,1,0.004310344827586207
brokaw,1,0.004310344827586207
wall,1,0.004310344827586207
street,1,0.004310344827586207
journal,1,0.004310344827586207
awards,3,0.01293103448275862
excellence,1,0.004310344827586207
chapter,1,0.004310344827586207
society,1,0.004310344827586207
america,1,0.004310344827586207
press,5,0.021551724137931036
club,2,0.008620689655172414
contact,2,0.008620689655172414
online,1,0.004310344827586207
ranging,1,0.004310344827586207
electronic,1,0.004310344827586207
mail,2,0.008620689655172414
world,2,0.008620689655172414
web,2,0.008620689655172414
developed,1,0.004310344827586207
sites,1,0.004310344827586207
provided,1,0.004310344827586207
counsel,1,0.004310344827586207
sdi,1,0.004310344827586207
capital,1,0.004310344827586207
resources,1,0.004310344827586207
joining,1,0.004310344827586207
owned,1,0.004310344827586207
affairs,1,0.004310344827586207
consulting,1,0.004310344827586207
coordinating,1,0.004310344827586207
projects,1,0.004310344827586207
lobbying,1,0.004310344827586207
efforts,1,0.004310344827586207
profit,1,0.004310344827586207
organizations,1,0.004310344827586207
directed,1,0.004310344827586207
numerous,1,0.004310344827586207
political,2,0.008620689655172414
campaigns,2,0.008620689655172414
santa,1,0.004310344827586207
barbara,1,0.004310344827586207
ventura,2,0.008620689655172414
counties,1,0.004310344827586207
reporter,1,0.004310344827586207
star,1,0.004310344827586207
free,1,0.004310344827586207
newspaper,1,0.004310344827586207
associated,1,0.004310344827586207
united,1,0.004310344827586207
international,1,0.004310344827586207
thompson,1,0.004310344827586207
newspapers,1,0.004310344827586207
author,1,0.004310344827586207
fiction,1,0.004310344827586207
book,1,0.004310344827586207
death,1,0.004310344827586207
penalty,1,0.004310344827586207
articles,1,0.004310344827586207
commentary,1,0.004310344827586207
published,1,0.004310344827586207
regularly,1,0.004310344827586207
register,1,0.004310344827586207
los,1,0.004310344827586207
angeles,1,0.004310344827586207
times,1,0.004310344827586207
coast,1,0.004310344827586207
magazine,1,0.004310344827586207
metro,1,0.004310344827586207
interactive,1,0.004310344827586207
writers,1,0.004310344827586207
association,1,0.004310344827586207
board,1,0.004310344827586207
earned,1,0.004310344827586207
bachelor,1,0.004310344827586207
degree,1,0.004310344827586207
university,1,0.004310344827586207
missouri,1,0.004310344827586207
school,1,0.004310344827586207
journalism,1,0.004310344827586207
send,1,0.004310344827586207
nelson,1,0.004310344827586207
nelsongroup,1,0.004310344827586207
gazettehow,1,0.004310344827586207
specialties,1,0.004310344827586207
studies,1,0.004310344827586207
feedback,1,0.004310344827586207
